"Seade","Mõõtmise aeg","elektrijuhtivus","hägusus","hapnik","pH","Laekumise aeg"
"Muuli VKM","11.05.2023 02:40","1042 μS/cm","29.53 NTU","9.15 mg/L","7.65","11.05.2023 02:42"
"Muuli VKM","11.05.2023 02:35","2 μS/cm","26.64 NTU","8.83 mg/L","7.65","11.05.2023 02:37"
"Muuli VKM","11.05.2023 02:30","2 μS/cm","24.53 NTU","9.21 mg/L","7.63","11.05.2023 02:32"
"Muuli VKM","11.05.2023 02:25","1081 μS/cm","23.72 NTU","8.81 mg/L","7.63","11.05.2023 02:27"
"Muuli VKM","11.05.2023 02:20","1 μS/cm","22.42 NTU","8.78 mg/L","7.63","11.05.2023 02:22"
"Muuli VKM","11.05.2023 02:15","1 μS/cm","21.72 NTU","9.88 mg/L","7.62","11.05.2023 02:17"
"Muuli VKM","11.05.2023 02:10","2 μS/cm","21.83 NTU","9.49 mg/L","7.62","11.05.2023 02:12"
"Muuli VKM","11.05.2023 02:05","1 μS/cm","21.68 NTU","8.73 mg/L","7.64","11.05.2023 02:07"
"Muuli VKM","11.05.2023 02:00","2 μS/cm","20.71 NTU","9.08 mg/L","7.63","11.05.2023 02:02"
"Muuli VKM","11.05.2023 01:55","1029 μS/cm","21.23 NTU","8.72 mg/L","7.64","11.05.2023 01:57"
"Muuli VKM","11.05.2023 01:50","1 μS/cm","20.95 NTU","8.6 mg/L","7.63","11.05.2023 01:52"
"Muuli VKM","11.05.2023 01:45","1 μS/cm","19.94 NTU","9.75 mg/L","7.59","11.05.2023 01:47"
"Muuli VKM","11.05.2023 01:40","1 μS/cm","19.37 NTU","9.22 mg/L","7.6","11.05.2023 01:42"
"Muuli VKM","11.05.2023 01:35","","18.49 NTU","8.21 mg/L","7.62","11.05.2023 01:37"
"Muuli VKM","11.05.2023 01:30","","17.28 NTU","8.96 mg/L","7.63","11.05.2023 01:32"
"Muuli VKM","11.05.2023 01:25","1068 μS/cm","16.77 NTU","8.65 mg/L","7.62","11.05.2023 01:27"
"Muuli VKM","11.05.2023 01:20","1 μS/cm","16.98 NTU","8.07 mg/L","7.62","11.05.2023 01:22"
"Muuli VKM","11.05.2023 01:15","1 μS/cm","20.87 NTU","8.65 mg/L","7.61","11.05.2023 01:17"
"Muuli VKM","11.05.2023 01:10","1055 μS/cm","22.8 NTU","7.97 mg/L","7.62","11.05.2023 01:12"
"Muuli VKM","11.05.2023 01:05","1 μS/cm","95.54 NTU","8.64 mg/L","7.58","11.05.2023 01:07"
"Muuli VKM","11.05.2023 01:00","1 μS/cm","90.13 NTU","9.38 mg/L","7.59","11.05.2023 01:02"
"Muuli VKM","11.05.2023 00:55","1 μS/cm","91.11 NTU","8.69 mg/L","7.6","11.05.2023 00:57"
"Muuli VKM","11.05.2023 00:50","1065 μS/cm","48.45 NTU","7.57 mg/L","7.62","11.05.2023 00:52"
"Muuli VKM","11.05.2023 00:45","1 μS/cm","42.67 NTU","8.69 mg/L","7.61","11.05.2023 00:47"
"Muuli VKM","11.05.2023 00:40","1088 μS/cm","41.76 NTU","8.37 mg/L","7.63","11.05.2023 00:42"
"Muuli VKM","11.05.2023 00:35","","39.91 NTU","8.07 mg/L","7.62","11.05.2023 00:37"
"Muuli VKM","11.05.2023 00:30","","37.93 NTU","9.5 mg/L","7.58","11.05.2023 00:32"
"Muuli VKM","11.05.2023 00:25","","36.26 NTU","9.07 mg/L","7.59","11.05.2023 00:27"
"Muuli VKM","11.05.2023 00:20","","35.26 NTU","8.16 mg/L","7.62","11.05.2023 00:22"
"Muuli VKM","11.05.2023 00:15","1126 μS/cm","31.29 NTU","8.61 mg/L","7.6","11.05.2023 00:17"
"Muuli VKM","11.05.2023 00:10","1127 μS/cm","30.08 NTU","7.86 mg/L","7.61","11.05.2023 00:12"
"Muuli VKM","11.05.2023 00:05","","27.96 NTU","8.06 mg/L","7.61","11.05.2023 00:07"
"Muuli VKM","11.05.2023 00:00","1089 μS/cm","26.91 NTU","7.97 mg/L","7.62","11.05.2023 00:02"
"Muuli VKM","10.05.2023 23:55","","23.67 NTU","7.99 mg/L","7.63","10.05.2023 23:57"
"Muuli VKM","10.05.2023 23:50","","21.04 NTU","8.47 mg/L","7.63","10.05.2023 23:52"
"Muuli VKM","10.05.2023 23:45","1053 μS/cm","27.16 NTU","8.74 mg/L","7.62","10.05.2023 23:47"
"Muuli VKM","10.05.2023 23:40","1 μS/cm","29.61 NTU","9.36 mg/L","7.61","10.05.2023 23:42"
"Muuli VKM","10.05.2023 23:35","1 μS/cm","31.56 NTU","8.84 mg/L","7.62","10.05.2023 23:37"
"Muuli VKM","10.05.2023 23:30","1048 μS/cm","34.5 NTU","8.45 mg/L","7.63","10.05.2023 23:32"
"Muuli VKM","10.05.2023 23:25","","37.61 NTU","8.48 mg/L","7.64","10.05.2023 23:27"
"Muuli VKM","10.05.2023 23:20","1042 μS/cm","47.86 NTU","8.56 mg/L","7.62","10.05.2023 23:22"
"Muuli VKM","10.05.2023 23:15","1043 μS/cm","53.48 NTU","8.09 mg/L","7.63","10.05.2023 23:17"
"Muuli VKM","10.05.2023 23:10","1 μS/cm","59.87 NTU","8.6 mg/L","7.61","10.05.2023 23:12"
"Muuli VKM","10.05.2023 23:05","1 μS/cm","58.89 NTU","8.65 mg/L","7.61","10.05.2023 23:07"
"Muuli VKM","10.05.2023 23:00","1020 μS/cm","57.86 NTU","7.94 mg/L","7.63","10.05.2023 23:02"
"Muuli VKM","10.05.2023 22:55","1 μS/cm","56.8 NTU","8 mg/L","7.62","10.05.2023 22:57"
"Muuli VKM","10.05.2023 22:50","1039 μS/cm","57.12 NTU","8.86 mg/L","7.62","10.05.2023 23:02"
"Muuli VKM","10.05.2023 22:45","1041 μS/cm","54.52 NTU","7.67 mg/L","7.64","10.05.2023 22:47"
"Muuli VKM","10.05.2023 22:40","","50.9 NTU","8.64 mg/L","7.62","10.05.2023 22:42"
"Muuli VKM","10.05.2023 22:35","1 μS/cm","46.33 NTU","8.81 mg/L","7.62","10.05.2023 22:37"
"Muuli VKM","10.05.2023 22:30","1080 μS/cm","41.78 NTU","8.23 mg/L","7.64","10.05.2023 22:32"
"Muuli VKM","10.05.2023 22:25","","36.31 NTU","8.43 mg/L","7.63","10.05.2023 22:27"
"Muuli VKM","10.05.2023 22:20","797 μS/cm","30.21 NTU","8.4 mg/L","7.64","10.05.2023 22:22"
"Muuli VKM","10.05.2023 22:15","506 μS/cm","26.46 NTU","8.07 mg/L","7.64","10.05.2023 22:17"
"Muuli VKM","10.05.2023 22:10","","22.46 NTU","8.51 mg/L","7.63","10.05.2023 22:12"
"Muuli VKM","10.05.2023 22:05","1106 μS/cm","18.81 NTU","8.59 mg/L","7.63","10.05.2023 22:07"
"Muuli VKM","10.05.2023 22:00","1 μS/cm","14.99 NTU","7.97 mg/L","7.64","10.05.2023 22:02"
"Muuli VKM","10.05.2023 21:55","1055 μS/cm","13.53 NTU","8.49 mg/L","7.65","10.05.2023 21:57"
"Muuli VKM","10.05.2023 21:50","1046 μS/cm","13.12 NTU","8.01 mg/L","7.66","10.05.2023 21:52"
"Muuli VKM","10.05.2023 21:45","1041 μS/cm","12.73 NTU","8.9 mg/L","7.66","10.05.2023 21:47"
"Muuli VKM","10.05.2023 21:40","1 μS/cm","11.7 NTU","9.74 mg/L","7.65","10.05.2023 21:42"
"Muuli VKM","10.05.2023 21:35","1 μS/cm","11.4 NTU","9.15 mg/L","7.67","10.05.2023 21:37"
"Muuli VKM","10.05.2023 21:30","1033 μS/cm","10.66 NTU","8.19 mg/L","7.68","10.05.2023 21:32"
"Muuli VKM","10.05.2023 21:25","","9.77 NTU","8.38 mg/L","7.67","10.05.2023 21:27"
"Muuli VKM","10.05.2023 21:20","1028 μS/cm","10.08 NTU","8.5 mg/L","7.68","10.05.2023 21:22"
"Muuli VKM","10.05.2023 21:15","","10.18 NTU","8.46 mg/L","7.67","10.05.2023 21:17"
"Muuli VKM","10.05.2023 21:10","","114.38 NTU","9.46 mg/L","7.65","10.05.2023 21:12"
"Muuli VKM","10.05.2023 21:05","","113.4 NTU","9.22 mg/L","7.65","10.05.2023 21:07"
"Muuli VKM","10.05.2023 21:00","","110.81 NTU","8.57 mg/L","7.66","10.05.2023 21:02"
"Muuli VKM","10.05.2023 20:55","1057 μS/cm","108.74 NTU","8.76 mg/L","7.67","10.05.2023 20:57"
"Muuli VKM","10.05.2023 20:50","","105.75 NTU","8.53 mg/L","7.68","10.05.2023 20:52"
"Muuli VKM","10.05.2023 20:45","1034 μS/cm","106.23 NTU","9.63 mg/L","7.68","10.05.2023 20:47"
"Muuli VKM","10.05.2023 20:40","","98.08 NTU","8.93 mg/L","7.69","10.05.2023 20:42"
"Muuli VKM","10.05.2023 20:35","","65 NTU","8.94 mg/L","7.7","10.05.2023 20:37"
"Muuli VKM","10.05.2023 20:30","1047 μS/cm","56.37 NTU","8.56 mg/L","7.69","10.05.2023 20:32"
"Muuli VKM","10.05.2023 20:25","","51.99 NTU","8.6 mg/L","7.68","10.05.2023 20:27"
"Muuli VKM","10.05.2023 20:20","1056 μS/cm","48.2 NTU","8.67 mg/L","7.69","10.05.2023 20:22"
"Muuli VKM","10.05.2023 20:15","","43.62 NTU","8.47 mg/L","7.7","10.05.2023 20:17"
"Muuli VKM","10.05.2023 20:10","","37.95 NTU","8.69 mg/L","7.68","10.05.2023 20:12"
"Muuli VKM","10.05.2023 20:05","1071 μS/cm","33.14 NTU","8.5 mg/L","7.68","10.05.2023 20:07"
"Muuli VKM","10.05.2023 20:00","","29.96 NTU","9.31 mg/L","7.65","10.05.2023 20:02"
"Muuli VKM","10.05.2023 19:55","1 μS/cm","26.26 NTU","9.06 mg/L","7.66","10.05.2023 19:57"
"Muuli VKM","10.05.2023 19:50","","22.37 NTU","8.58 mg/L","7.68","10.05.2023 19:52"
"Muuli VKM","10.05.2023 19:45","","19.7 NTU","9.65 mg/L","7.68","10.05.2023 19:47"
"Muuli VKM","10.05.2023 19:40","1173 μS/cm","17.32 NTU","9.01 mg/L","7.7","10.05.2023 19:42"
"Muuli VKM","10.05.2023 19:35","1 μS/cm","15.45 NTU","9.68 mg/L","7.7","10.05.2023 19:37"
"Muuli VKM","10.05.2023 19:30","1191 μS/cm","14.98 NTU","9.17 mg/L","7.72","10.05.2023 19:32"
"Muuli VKM","10.05.2023 19:25","1 μS/cm","13.42 NTU","10.05 mg/L","7.7","10.05.2023 19:27"
"Muuli VKM","10.05.2023 19:20","1247 μS/cm","14.03 NTU","9.68 mg/L","7.72","10.05.2023 19:22"
"Muuli VKM","10.05.2023 19:15","1 μS/cm","113.56 NTU","9.78 mg/L","7.7","10.05.2023 19:17"
"Muuli VKM","10.05.2023 19:10","1 μS/cm","111.12 NTU","10.06 mg/L","7.68","10.05.2023 19:12"
"Muuli VKM","10.05.2023 19:05","1317 μS/cm","108.02 NTU","9.66 mg/L","7.69","10.05.2023 19:07"
"Muuli VKM","10.05.2023 19:00","1160 μS/cm","104.67 NTU","10.02 mg/L","7.69","10.05.2023 19:02"
"Muuli VKM","10.05.2023 18:55","1 μS/cm","100.8 NTU","9.78 mg/L","7.69","10.05.2023 18:57"
"Muuli VKM","10.05.2023 18:50","1 μS/cm","96.57 NTU","9.94 mg/L","7.71","10.05.2023 18:52"
"Muuli VKM","10.05.2023 18:45","1058 μS/cm","92.82 NTU","9 mg/L","7.72","10.05.2023 18:47"
"Muuli VKM","10.05.2023 18:40","1 μS/cm","92.04 NTU","8.95 mg/L","7.72","10.05.2023 18:42"
"Muuli VKM","10.05.2023 18:35","1028 μS/cm","91.98 NTU","9.14 mg/L","7.72","10.05.2023 18:37"
"Muuli VKM","10.05.2023 18:30","1028 μS/cm","89.45 NTU","8.69 mg/L","7.73","10.05.2023 18:32"
"Muuli VKM","10.05.2023 18:25","","86.58 NTU","9.57 mg/L","7.71","10.05.2023 18:27"
"Muuli VKM","10.05.2023 18:20","","84.36 NTU","9.36 mg/L","7.72","10.05.2023 18:22"
"Muuli VKM","10.05.2023 18:15","","82.18 NTU","9 mg/L","7.74","10.05.2023 18:17"
"Muuli VKM","10.05.2023 18:10","1027 μS/cm","77.38 NTU","9.11 mg/L","7.73","10.05.2023 18:12"
"Muuli VKM","10.05.2023 18:05","1 μS/cm","80.48 NTU","9.07 mg/L","7.73","10.05.2023 18:07"
"Muuli VKM","10.05.2023 18:00","1031 μS/cm","95.26 NTU","9.37 mg/L","7.71","10.05.2023 18:02"
"Muuli VKM","10.05.2023 17:55","1031 μS/cm","45.31 NTU","9.07 mg/L","7.72","10.05.2023 17:57"
"Muuli VKM","10.05.2023 17:50","1 μS/cm","40.88 NTU","10.25 mg/L","7.69","10.05.2023 17:52"
"Muuli VKM","10.05.2023 17:45","","36.11 NTU","10.27 mg/L","7.69","10.05.2023 17:47"
"Muuli VKM","10.05.2023 17:40","","31.57 NTU","10.2 mg/L","7.72","10.05.2023 17:42"
"Muuli VKM","10.05.2023 17:35","1057 μS/cm","31.14 NTU","9.63 mg/L","7.72","10.05.2023 17:37"
"Muuli VKM","10.05.2023 17:30","1 μS/cm","27.5 NTU","9.51 mg/L","7.74","10.05.2023 17:32"
"Muuli VKM","10.05.2023 17:25","1016 μS/cm","19.52 NTU","9.95 mg/L","7.77","10.05.2023 17:27"
"Muuli VKM","10.05.2023 17:20","1017 μS/cm","279.04 NTU","10.03 mg/L","7.78","10.05.2023 17:22"
"Muuli VKM","10.05.2023 17:15","1015 μS/cm","266.92 NTU","10.24 mg/L","7.78","10.05.2023 17:17"
"Muuli VKM","10.05.2023 17:10","1 μS/cm","254.83 NTU","10 mg/L","7.78","10.05.2023 17:12"
"Muuli VKM","10.05.2023 17:05","1012 μS/cm","234.14 NTU","10.2 mg/L","7.78","10.05.2023 17:07"
"Muuli VKM","10.05.2023 17:00","1 μS/cm","215.27 NTU","10.08 mg/L","7.79","10.05.2023 17:02"
"Muuli VKM","10.05.2023 16:55","1008 μS/cm","206.91 NTU","10.25 mg/L","7.79","10.05.2023 16:57"
"Muuli VKM","10.05.2023 16:50","1 μS/cm","199.64 NTU","10.17 mg/L","7.79","10.05.2023 16:52"
"Muuli VKM","10.05.2023 16:45","1007 μS/cm","191.97 NTU","10.36 mg/L","7.76","10.05.2023 16:47"
"Muuli VKM","10.05.2023 16:40","2 μS/cm","184.95 NTU","10.4 mg/L","7.77","10.05.2023 16:42"
"Muuli VKM","10.05.2023 16:35","2 μS/cm","176.8 NTU","10.42 mg/L","7.77","10.05.2023 16:37"
"Muuli VKM","10.05.2023 16:30","1015 μS/cm","165.07 NTU","10.1 mg/L","7.77","10.05.2023 16:32"
"Muuli VKM","10.05.2023 16:25","1021 μS/cm","147.91 NTU","9.85 mg/L","7.77","10.05.2023 16:27"
"Muuli VKM","10.05.2023 16:20","1027 μS/cm","115.68 NTU","10.38 mg/L","7.76","10.05.2023 16:22"
"Muuli VKM","10.05.2023 16:15","1032 μS/cm","112.5 NTU","10.27 mg/L","7.76","10.05.2023 16:17"
"Muuli VKM","10.05.2023 16:10","1032 μS/cm","33.95 NTU","10.49 mg/L","7.74","10.05.2023 16:12"
"Muuli VKM","10.05.2023 16:05","1036 μS/cm","27.38 NTU","10.2 mg/L","7.75","10.05.2023 16:07"
"Muuli VKM","10.05.2023 16:00","1035 μS/cm","22.46 NTU","10.35 mg/L","7.74","10.05.2023 16:02"
"Muuli VKM","10.05.2023 15:55","1034 μS/cm","21.22 NTU","9.96 mg/L","7.74","10.05.2023 15:57"
"Muuli VKM","10.05.2023 15:50","1025 μS/cm","19.95 NTU","10.03 mg/L","7.75","10.05.2023 15:52"
"Muuli VKM","10.05.2023 15:45","","24.38 NTU","10.46 mg/L","7.77","10.05.2023 15:47"
"Muuli VKM","10.05.2023 15:40","1017 μS/cm","27.33 NTU","10.21 mg/L","7.74","10.05.2023 15:42"
"Muuli VKM","10.05.2023 15:35","1017 μS/cm","30.07 NTU","10.19 mg/L","7.65","10.05.2023 15:37"
"Muuli VKM","10.05.2023 15:30","8 μS/cm","32.36 NTU","9.98 mg/L","7.7","10.05.2023 15:32"
"Muuli VKM","10.05.2023 15:25","9 μS/cm","38.05 NTU","9.8 mg/L","7.69","10.05.2023 15:27"
"Muuli VKM","10.05.2023 15:20","12 μS/cm","41.11 NTU","10.16 mg/L","7.64","10.05.2023 15:22"
"Muuli VKM","10.05.2023 15:15","12 μS/cm","44.06 NTU","10.51 mg/L","7.53","10.05.2023 15:17"
"Muuli VKM","10.05.2023 15:10","13 μS/cm","44.38 NTU","10.53 mg/L","7.53","10.05.2023 15:12"
"Muuli VKM","10.05.2023 15:05","15 μS/cm","44.8 NTU","8.88 mg/L","7.53","10.05.2023 15:07"
"Muuli VKM","10.05.2023 15:00","1029 μS/cm","41.85 NTU","9.77 mg/L","7.53","10.05.2023 15:02"
"Muuli VKM","10.05.2023 14:55","11 μS/cm","41.12 NTU","10.55 mg/L","7.53","10.05.2023 14:57"
"Muuli VKM","10.05.2023 14:50","1012 μS/cm","42.67 NTU","10.47 mg/L","7.53","10.05.2023 14:52"
"Muuli VKM","10.05.2023 14:45","11 μS/cm","43.14 NTU","10.44 mg/L","7.53","10.05.2023 14:47"
"Muuli VKM","10.05.2023 14:40","1014 μS/cm","46.56 NTU","10.6 mg/L","7.53","10.05.2023 14:42"
"Muuli VKM","10.05.2023 14:35","12 μS/cm","39.51 NTU","10.62 mg/L","7.53","10.05.2023 14:37"
"Muuli VKM","10.05.2023 14:30","1008 μS/cm","37.7 NTU","10.58 mg/L","7.53","10.05.2023 14:32"
"Muuli VKM","10.05.2023 14:25","12 μS/cm","103.4 NTU","10.58 mg/L","7.53","10.05.2023 14:27"
"Muuli VKM","10.05.2023 14:20","1023 μS/cm","36.62 NTU","10.46 mg/L","7.54","10.05.2023 14:22"
"Muuli VKM","10.05.2023 14:15","11 μS/cm","31.12 NTU","10.65 mg/L","7.55","10.05.2023 14:17"
"Muuli VKM","10.05.2023 14:10","11 μS/cm","27.74 NTU","10.68 mg/L","7.56","10.05.2023 14:12"
"Muuli VKM","10.05.2023 14:05","1047 μS/cm","25.96 NTU","10.56 mg/L","7.57","10.05.2023 14:07"
"Muuli VKM","10.05.2023 14:00","1043 μS/cm","24.66 NTU","10.53 mg/L","7.58","10.05.2023 14:02"
"Muuli VKM","10.05.2023 13:55","19 μS/cm","20.45 NTU","2.45 mg/L","7.58","10.05.2023 13:57"
"Muuli VKM","10.05.2023 13:50","1007 μS/cm","20.73 NTU","2.36 mg/L","7.58","10.05.2023 13:52"
"Muuli VKM","10.05.2023 13:45","1005 μS/cm","21.18 NTU","2.35 mg/L","7.58","10.05.2023 13:47"
"Muuli VKM","10.05.2023 13:40","1013 μS/cm","20.84 NTU","2.3 mg/L","7.58","10.05.2023 13:42"
"Muuli VKM","10.05.2023 13:35","1012 μS/cm","21.38 NTU","2.17 mg/L","7.58","10.05.2023 13:37"
"Muuli VKM","10.05.2023 13:30","1027 μS/cm","23.24 NTU","2.08 mg/L","7.59","10.05.2023 13:32"
"Muuli VKM","10.05.2023 13:25","1034 μS/cm","25.97 NTU","2.05 mg/L","7.59","10.05.2023 13:27"
"Muuli VKM","10.05.2023 13:20","1039 μS/cm","28.24 NTU","1.8 mg/L","7.58","10.05.2023 13:22"
"Muuli VKM","10.05.2023 13:15","1036 μS/cm","31.48 NTU","1.54 mg/L","7.57","10.05.2023 13:17"
"Muuli VKM","10.05.2023 13:10","1033 μS/cm","33.02 NTU","1.47 mg/L","7.57","10.05.2023 13:12"
"Muuli VKM","10.05.2023 13:05","1029 μS/cm","35.93 NTU","1.32 mg/L","7.56","10.05.2023 13:07"
"Muuli VKM","10.05.2023 13:00","1030 μS/cm","36.61 NTU","1.3 mg/L","7.55","10.05.2023 13:02"
"Muuli VKM","10.05.2023 12:55","1029 μS/cm","35.6 NTU","1.24 mg/L","7.55","10.05.2023 12:57"
"Muuli VKM","10.05.2023 12:50","1021 μS/cm","35.87 NTU","1.22 mg/L","7.54","10.05.2023 12:52"
"Muuli VKM","10.05.2023 12:45","1014 μS/cm","36.73 NTU","1.2 mg/L","7.54","10.05.2023 12:47"
"Muuli VKM","10.05.2023 12:40","1009 μS/cm","38.94 NTU","1.2 mg/L","7.55","10.05.2023 12:42"
"Muuli VKM","10.05.2023 12:35","1016 μS/cm","38.97 NTU","1.2 mg/L","7.55","10.05.2023 12:37"
"Muuli VKM","10.05.2023 12:30","1017 μS/cm","39.08 NTU","1.2 mg/L","7.56","10.05.2023 12:32"
"Muuli VKM","10.05.2023 12:25","1006 μS/cm","36.81 NTU","1.2 mg/L","7.55","10.05.2023 12:27"
"Muuli VKM","10.05.2023 12:20","1011 μS/cm","36.09 NTU","1.2 mg/L","7.56","10.05.2023 12:22"
"Muuli VKM","10.05.2023 12:15","1008 μS/cm","33.02 NTU","1.21 mg/L","7.56","10.05.2023 12:17"
"Muuli VKM","10.05.2023 12:10","1011 μS/cm","30.22 NTU","1.2 mg/L","7.57","10.05.2023 12:12"
"Muuli VKM","10.05.2023 12:05","1007 μS/cm","29.62 NTU","1.2 mg/L","7.57","10.05.2023 12:07"
"Muuli VKM","10.05.2023 12:00","998 μS/cm","28.46 NTU","1.14 mg/L","7.57","10.05.2023 12:02"
"Muuli VKM","10.05.2023 11:55","1001 μS/cm","26.69 NTU","1.14 mg/L","7.58","10.05.2023 11:57"
"Muuli VKM","10.05.2023 11:50","1009 μS/cm","23.86 NTU","1.1 mg/L","7.58","10.05.2023 11:52"
"Muuli VKM","10.05.2023 11:45","1003 μS/cm","22.11 NTU","1.02 mg/L","7.58","10.05.2023 11:47"
"Muuli VKM","10.05.2023 11:40","1013 μS/cm","20.32 NTU","0.96 mg/L","7.58","10.05.2023 11:42"
"Muuli VKM","10.05.2023 11:35","1021 μS/cm","19.12 NTU","0.85 mg/L","7.59","10.05.2023 11:37"
"Muuli VKM","10.05.2023 11:30","1034 μS/cm","19.12 NTU","0.8 mg/L","7.59","10.05.2023 11:32"
"Muuli VKM","10.05.2023 11:25","1047 μS/cm","19.16 NTU","0.66 mg/L","7.58","10.05.2023 11:27"
"Muuli VKM","10.05.2023 11:20","1049 μS/cm","21.63 NTU","0.54 mg/L","7.58","10.05.2023 11:22"
"Muuli VKM","10.05.2023 11:15","1058 μS/cm","24.5 NTU","0.54 mg/L","7.59","10.05.2023 11:17"
"Muuli VKM","10.05.2023 11:10","1064 μS/cm","31.1 NTU","0.52 mg/L","7.58","10.05.2023 11:12"
"Muuli VKM","10.05.2023 11:05","1058 μS/cm","34.58 NTU","0.43 mg/L","7.58","10.05.2023 11:07"
"Muuli VKM","10.05.2023 11:00","1069 μS/cm","37.51 NTU","0.4 mg/L","7.58","10.05.2023 11:02"
"Muuli VKM","10.05.2023 10:55","1064 μS/cm","39.54 NTU","0.35 mg/L","7.58","10.05.2023 10:57"
"Muuli VKM","10.05.2023 10:50","1058 μS/cm","40.97 NTU","0.31 mg/L","7.58","10.05.2023 10:52"
"Muuli VKM","10.05.2023 10:45","1058 μS/cm","42.6 NTU","0.32 mg/L","7.57","10.05.2023 10:47"
"Muuli VKM","10.05.2023 10:40","1052 μS/cm","43.57 NTU","0.33 mg/L","7.57","10.05.2023 10:42"
"Muuli VKM","10.05.2023 10:35","1051 μS/cm","46.53 NTU","0.33 mg/L","7.55","10.05.2023 10:37"
"Muuli VKM","10.05.2023 10:30","1041 μS/cm","47.51 NTU","0.3 mg/L","7.54","10.05.2023 10:32"
"Muuli VKM","10.05.2023 10:25","1059 μS/cm","48.06 NTU","0.32 mg/L","7.54","10.05.2023 10:27"
"Muuli VKM","10.05.2023 10:20","1072 μS/cm","44.45 NTU","0.35 mg/L","7.53","10.05.2023 10:22"
"Muuli VKM","10.05.2023 10:15","1078 μS/cm","44.57 NTU","0.38 mg/L","7.53","10.05.2023 10:17"
"Muuli VKM","10.05.2023 10:10","1089 μS/cm","41.12 NTU","0.41 mg/L","7.53","10.05.2023 10:12"
"Muuli VKM","10.05.2023 10:05","1097 μS/cm","39.24 NTU","0.44 mg/L","7.52","10.05.2023 10:07"
"Muuli VKM","10.05.2023 10:00","1104 μS/cm","37.64 NTU","0.47 mg/L","7.52","10.05.2023 10:02"
"Muuli VKM","10.05.2023 09:55","1109 μS/cm","36.09 NTU","0.5 mg/L","7.51","10.05.2023 09:57"
"Muuli VKM","10.05.2023 09:50","1124 μS/cm","34.42 NTU","0.53 mg/L","7.51","10.05.2023 09:52"
"Muuli VKM","10.05.2023 09:45","1129 μS/cm","31.28 NTU","0.57 mg/L","7.51","10.05.2023 09:47"
"Muuli VKM","10.05.2023 09:40","1134 μS/cm","28.53 NTU","0.6 mg/L","7.51","10.05.2023 09:42"
"Muuli VKM","10.05.2023 09:35","1139 μS/cm","25.77 NTU","0.63 mg/L","7.51","10.05.2023 09:37"
"Muuli VKM","10.05.2023 09:30","1143 μS/cm","23.43 NTU","0.66 mg/L","7.53","10.05.2023 09:32"
"Muuli VKM","10.05.2023 09:25","1149 μS/cm","20.35 NTU","0.69 mg/L","7.53","10.05.2023 09:27"
"Muuli VKM","10.05.2023 09:20","1156 μS/cm","20.61 NTU","0.72 mg/L","7.53","10.05.2023 09:22"
"Muuli VKM","10.05.2023 09:15","1163 μS/cm","20.67 NTU","0.76 mg/L","7.53","10.05.2023 09:17"
"Muuli VKM","10.05.2023 09:10","1171 μS/cm","21.35 NTU","0.8 mg/L","7.53","10.05.2023 09:12"
"Muuli VKM","10.05.2023 09:05","1179 μS/cm","21.28 NTU","0.83 mg/L","7.53","10.05.2023 09:07"
"Muuli VKM","10.05.2023 09:00","1185 μS/cm","21.78 NTU","0.88 mg/L","7.53","10.05.2023 09:02"
"Muuli VKM","10.05.2023 08:55","1196 μS/cm","21.67 NTU","0.91 mg/L","7.52","10.05.2023 08:57"
"Muuli VKM","10.05.2023 08:50","1213 μS/cm","23.99 NTU","0.92 mg/L","7.52","10.05.2023 08:52"
"Muuli VKM","10.05.2023 08:45","1201 μS/cm","24.96 NTU","0.93 mg/L","7.5","10.05.2023 08:47"
"Muuli VKM","10.05.2023 08:40","1202 μS/cm","27.42 NTU","0.96 mg/L","7.49","10.05.2023 08:42"
"Muuli VKM","10.05.2023 08:35","1213 μS/cm","26.06 NTU","0.98 mg/L","7.51","10.05.2023 08:37"
"Muuli VKM","10.05.2023 08:30","1199 μS/cm","24.63 NTU","1.02 mg/L","7.51","10.05.2023 08:32"
"Muuli VKM","10.05.2023 08:25","1177 μS/cm","24.21 NTU","1.06 mg/L","7.52","10.05.2023 08:27"
"Muuli VKM","10.05.2023 08:20","1152 μS/cm","23.95 NTU","1.08 mg/L","7.52","10.05.2023 08:22"
"Muuli VKM","10.05.2023 08:15","1127 μS/cm","24.56 NTU","1.09 mg/L","7.52","10.05.2023 08:17"
"Muuli VKM","10.05.2023 08:10","1101 μS/cm","24.44 NTU","1.1 mg/L","7.53","10.05.2023 08:12"
"Muuli VKM","10.05.2023 08:05","1098 μS/cm","25.03 NTU","1.12 mg/L","7.55","10.05.2023 08:07"
"Muuli VKM","10.05.2023 08:00","1086 μS/cm","21.3 NTU","1.12 mg/L","7.56","10.05.2023 08:02"
"Muuli VKM","10.05.2023 07:55","1075 μS/cm","19.43 NTU","1.12 mg/L","7.57","10.05.2023 07:57"
"Muuli VKM","10.05.2023 07:50","1063 μS/cm","10.96 NTU","1.1 mg/L","7.58","10.05.2023 07:52"
"Muuli VKM","10.05.2023 07:45","1056 μS/cm","12.17 NTU","1.1 mg/L","7.58","10.05.2023 07:47"
"Muuli VKM","10.05.2023 07:40","1049 μS/cm","15.83 NTU","1 mg/L","7.58","10.05.2023 07:42"
"Muuli VKM","10.05.2023 07:35","1052 μS/cm","270.24 NTU","0.97 mg/L","7.58","10.05.2023 07:37"
